query_id,kueri,Model,Versi,Korpus,Spearman
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp4,ID,-0.1
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp4,ID,0.6669
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp4,ID,-0.5526
10,kriteria kesucian,gpl-multilingual-e5-base,exp4,ID,0.1026
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp4,ID,-0.3536
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp4,ID,-0.1581
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp4,ID,-0.1054
14,apa makna kekosongan,gpl-multilingual-e5-base,exp4,ID,
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp4,ID,-0.8944
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp4,ID,-0.3536
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp4,ID,-0.3162
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp4,ID,
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp4,ID,0.7071
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp4,ID,-0.5643
21,jenis jenis manusia,gpl-multilingual-e5-base,exp4,ID,0.2962
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp4,ID,0.0527
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp4,ID,-0.9177
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp4,ID,-0.7182
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp4,ID,0.4472
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp4,ID,-0.6669
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp4,ID,0.5643
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp4,ID,0.5643
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp4,ID,0.8944
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp4,ID,0.0
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.1,ID,0.7182
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.1,ID,0.0513
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.1,ID,-0.7071
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4.1,ID,0.8721
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4.1,ID,-0.9177
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4.1,ID,-0.0513
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp4.1,ID,-0.3591
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp4.1,ID,0.8721
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp4.1,ID,-0.4617
10,kriteria kesucian,gpl-multilingual-e5-base,exp4.1,ID,-0.6156
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp4.1,ID,0.6708
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp4.1,ID,0.4617
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp4.1,ID,0.6325
14,apa makna kekosongan,gpl-multilingual-e5-base,exp4.1,ID,
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp4.1,ID,-0.5774
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp4.1,ID,-0.3536
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp4.1,ID,-0.527
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp4.1,ID,
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp4.1,ID,
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp4.1,ID,-0.2635
21,jenis jenis manusia,gpl-multilingual-e5-base,exp4.1,ID,0.8885
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp4.1,ID,0.5643
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp4.1,ID,0.2294
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp4.1,ID,-0.6
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp4.1,ID,0.4472
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp4.1,ID,-0.6708
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp4.1,ID,0.5643
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp4.1,ID,0.3354
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp4.1,ID,0.8944
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp4.1,ID,0.0
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.2,ID,0.2236
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.2,ID,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.2,ID,-0.4104
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4.2,ID,0.0
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4.2,ID,
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4.2,ID,0.0513
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp4.2,ID,-0.3
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp4.2,ID,0.6669
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp4.2,ID,-0.3591
10,kriteria kesucian,gpl-multilingual-e5-base,exp4.2,ID,-0.4
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp4.2,ID,-0.7826
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp4.2,ID,0.4472
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp4.2,ID,0.7906
14,apa makna kekosongan,gpl-multilingual-e5-base,exp4.2,ID,-0.6669
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp4.2,ID,0.9733
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp4.2,ID,-0.7182
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp4.2,ID,-0.4
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp4.2,ID,
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp4.2,ID,0.7071
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp4.2,ID,-0.1539
21,jenis jenis manusia,gpl-multilingual-e5-base,exp4.2,ID,
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp4.2,ID,0.5643
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp4.2,ID,-0.9177
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp4.2,ID,-0.7182
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp4.2,ID,-0.7826
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp4.2,ID,0.8208
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp4.2,ID,0.5643
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp4.2,ID,0.2236
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp4.2,ID,-0.1026
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp4.2,ID,0.8944
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp4.3,ID,0.8603
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp4.3,ID,0.2887
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp4.3,ID,0.0
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp4.3,ID,-0.1814
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp4.3,ID,0.7746
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp4.3,ID,0.0513
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp4.3,ID,0.2052
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp4.3,ID,-0.1026
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp4.3,ID,-0.1026
10,kriteria kesucian,gpl-multilingual-e5-base,exp4.3,ID,0.8
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp4.3,ID,0.9
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp4.3,ID,0.3354
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp4.3,ID,0.5774
14,apa makna kekosongan,gpl-multilingual-e5-base,exp4.3,ID,-0.5
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp4.3,ID,0.0
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp4.3,ID,-0.7826
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp4.3,ID,0.1581
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp4.3,ID,
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp4.3,ID,0.7071
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp4.3,ID,0.1026
21,jenis jenis manusia,gpl-multilingual-e5-base,exp4.3,ID,-0.6325
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp4.3,ID,-0.9
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp4.3,ID,0.2294
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp4.3,ID,-0.4472
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp4.3,ID,-0.8721
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp4.3,ID,-0.7
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp4.3,ID,0.7255
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp4.3,ID,0.7071
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp4.3,ID,-0.7071
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp4.3,ID,0.0
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp5.0,ID,0.1
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp5.0,ID,0.7071
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp5.0,ID,0.6708
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp5.0,ID,0.3536
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp5.0,ID,0.0
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp5.0,ID,0.5643
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp5.0,ID,0.1
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp5.0,ID,0.4104
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp5.0,ID,0.9
10,kriteria kesucian,gpl-multilingual-e5-base,exp5.0,ID,0.6
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp5.0,ID,0.7
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp5.0,ID,0.3536
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp5.0,ID,0.527
14,apa makna kekosongan,gpl-multilingual-e5-base,exp5.0,ID,
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp5.0,ID,0.9
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp5.0,ID,-0.4472
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp5.0,ID,0.1
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp5.0,ID,
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp5.0,ID,
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp5.0,ID,-0.2052
21,jenis jenis manusia,gpl-multilingual-e5-base,exp5.0,ID,-0.7071
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp5.0,ID,0.9747
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp5.0,ID,0.7
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp5.0,ID,-0.4
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp5.0,ID,-0.1118
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp5.0,ID,-0.8721
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp5.0,ID,-0.7
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp5.0,ID,0.7071
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp5.0,ID,-0.6708
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp5.0,ID,0.866
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp5.1,ID,0.1
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp5.1,ID,0.7071
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp5.1,ID,0.6708
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp5.1,ID,0.7071
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp5.1,ID,0.0
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp5.1,ID,0.5643
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp5.1,ID,0.1
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp5.1,ID,0.5
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp5.1,ID,0.7
10,kriteria kesucian,gpl-multilingual-e5-base,exp5.1,ID,0.0
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp5.1,ID,0.9
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp5.1,ID,0.7071
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp5.1,ID,0.527
14,apa makna kekosongan,gpl-multilingual-e5-base,exp5.1,ID,
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp5.1,ID,0.9
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp5.1,ID,-0.4472
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp5.1,ID,0.1
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp5.1,ID,
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp5.1,ID,
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp5.1,ID,-0.2236
21,jenis jenis manusia,gpl-multilingual-e5-base,exp5.1,ID,-0.7071
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp5.1,ID,0.9747
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp5.1,ID,0.7
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp5.1,ID,0.0513
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp5.1,ID,-0.3536
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp5.1,ID,-0.2236
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp5.1,ID,-0.0278
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp5.1,ID,0.7071
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp5.1,ID,0.4472
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp5.1,ID,0.866
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp5.2,ID,0.1539
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp5.2,ID,0.7071
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp5.2,ID,0.6708
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp5.2,ID,0.3536
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp5.2,ID,
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp5.2,ID,0.3162
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp5.2,ID,0.5
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp5.2,ID,0.6669
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp5.2,ID,1.0
10,kriteria kesucian,gpl-multilingual-e5-base,exp5.2,ID,0.0
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp5.2,ID,0.7826
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp5.2,ID,0.8944
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp5.2,ID,0.527
14,apa makna kekosongan,gpl-multilingual-e5-base,exp5.2,ID,0.7
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp5.2,ID,0.7
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp5.2,ID,0.0
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp5.2,ID,-0.2
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp5.2,ID,
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp5.2,ID,
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp5.2,ID,0.4
21,jenis jenis manusia,gpl-multilingual-e5-base,exp5.2,ID,-0.6669
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp5.2,ID,0.4
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp5.2,ID,-0.9747
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp5.2,ID,-0.7071
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp5.2,ID,0.6669
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp5.2,ID,-0.9
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp5.2,ID,-0.8
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp5.2,ID,
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp5.2,ID,-0.6882
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp5.2,ID,0.8944
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp5.3,ID,0.4472
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp5.3,ID,0.7071
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp5.3,ID,0.8944
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp5.3,ID,0.8944
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp5.3,ID,0.7071
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp5.3,ID,0.3
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp5.3,ID,-0.5
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp5.3,ID,0.8721
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp5.3,ID,0.8208
10,kriteria kesucian,gpl-multilingual-e5-base,exp5.3,ID,0.0
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp5.3,ID,0.6669
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp5.3,ID,0.7826
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp5.3,ID,0.0
14,apa makna kekosongan,gpl-multilingual-e5-base,exp5.3,ID,-0.7379
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp5.3,ID,0.6
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp5.3,ID,-0.1539
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp5.3,ID,0.0513
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp5.3,ID,
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp5.3,ID,
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp5.3,ID,0.4
21,jenis jenis manusia,gpl-multilingual-e5-base,exp5.3,ID,-0.5
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp5.3,ID,0.4
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp5.3,ID,0.0513
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp5.3,ID,0.8721
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp5.3,ID,-0.3591
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp5.3,ID,-0.8944
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp5.3,ID,-0.0278
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp5.3,ID,0.0
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp5.3,ID,0.2236
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp5.3,ID,0.866
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp5.4,ID,0.1539
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp5.4,ID,
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp5.4,ID,0.6708
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp5.4,ID,0.3536
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp5.4,ID,0.8839
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp5.4,ID,0.7182
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp5.4,ID,0.1
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp5.4,ID,0.1539
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp5.4,ID,0.6
10,kriteria kesucian,gpl-multilingual-e5-base,exp5.4,ID,0.7182
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp5.4,ID,0.7906
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp5.4,ID,0.9487
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp5.4,ID,0.527
14,apa makna kekosongan,gpl-multilingual-e5-base,exp5.4,ID,0.7454
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp5.4,ID,0.8208
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp5.4,ID,-0.4472
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp5.4,ID,-0.0513
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp5.4,ID,
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp5.4,ID,
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp5.4,ID,-0.9177
21,jenis jenis manusia,gpl-multilingual-e5-base,exp5.4,ID,0.8
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp5.4,ID,-0.0513
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp5.4,ID,0.3591
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp5.4,ID,-0.7
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp5.4,ID,-0.1118
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp5.4,ID,-0.8944
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp5.4,ID,-0.0278
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp5.4,ID,0.7071
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp5.4,ID,-0.6708
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp5.4,ID,0.866
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp5.4.1,ID,-0.1026
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp5.4.1,ID,0.7071
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp5.4.1,ID,0.6708
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp5.4.1,ID,0.7071
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp5.4.1,ID,0.8721
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp5.4.1,ID,0.7182
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp5.4.1,ID,0.1
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp5.4.1,ID,0.1539
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp5.4.1,ID,0.4617
10,kriteria kesucian,gpl-multilingual-e5-base,exp5.4.1,ID,0.6
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp5.4.1,ID,0.7906
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp5.4.1,ID,0.9487
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp5.4.1,ID,0.527
14,apa makna kekosongan,gpl-multilingual-e5-base,exp5.4.1,ID,0.7454
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp5.4.1,ID,0.8208
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp5.4.1,ID,-0.4472
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp5.4.1,ID,-0.0513
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp5.4.1,ID,
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp5.4.1,ID,
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp5.4.1,ID,-0.7906
21,jenis jenis manusia,gpl-multilingual-e5-base,exp5.4.1,ID,0.8
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp5.4.1,ID,0.3591
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp5.4.1,ID,0.3591
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp5.4.1,ID,-0.1026
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp5.4.1,ID,-0.3536
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp5.4.1,ID,-0.8944
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp5.4.1,ID,-0.0278
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp5.4.1,ID,0.7071
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp5.4.1,ID,0.4472
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp5.4.1,ID,0.866
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp5.4.2,ID,-0.2236
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp5.4.2,ID,0.7071
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp5.4.2,ID,0.8944
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp5.4.2,ID,0.3536
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp5.4.2,ID,0.9487
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp5.4.2,ID,0.6
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp5.4.2,ID,0.1
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp5.4.2,ID,0.0
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp5.4.2,ID,0.6669
10,kriteria kesucian,gpl-multilingual-e5-base,exp5.4.2,ID,0.4617
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp5.4.2,ID,0.6
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp5.4.2,ID,0.866
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp5.4.2,ID,0.527
14,apa makna kekosongan,gpl-multilingual-e5-base,exp5.4.2,ID,-0.5789
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp5.4.2,ID,0.2052
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp5.4.2,ID,-0.5643
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp5.4.2,ID,-0.2
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp5.4.2,ID,
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp5.4.2,ID,
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp5.4.2,ID,-0.3
21,jenis jenis manusia,gpl-multilingual-e5-base,exp5.4.2,ID,0.4617
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp5.4.2,ID,-0.6882
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp5.4.2,ID,-0.9747
